embedding_level,embedding_index,start,end
6,26,L6/10,L5/5
6,26,L5/5,L5/7
6,26,L5/7,L6/15
6,26,L6/15,L6/13
6,26,L6/13,L6/26
6,27,L6/71,L6/103
6,27,L6/103,L6/100
6,27,L6/100,L6/96
6,27,L6/96,L6/97
6,27,L6/97,L6/105
6,27,L6/105,L6/104
6,27,L6/104,L6/107
6,27,L6/107,L6/111
6,27,L6/111,L6/109
6,27,L6/109,L6/10
6,27,L6/10,L5/5
6,27,L5/5,L5/7
6,27,L5/7,L6/15
6,27,L6/15,L6/13
6,27,L6/13,L6/27
6,28,L6/71,L5/35
6,28,L5/35,L5/28
6,28,L5/28,L6/57
6,28,L6/57,L6/31
6,28,L6/31,L6/28
6,29,L6/71,L5/35
6,29,L5/35,L5/28
6,29,L5/28,L6/56
6,29,L6/56,L6/29
6,30,L6/71,L5/35
6,30,L5/35,L5/28
6,30,L5/28,L6/57
6,30,L6/57,L6/31
6,30,L6/31,L6/30
6,31,L6/71,L5/35
6,31,L5/35,L5/28
6,31,L5/28,L6/57
6,31,L6/57,L6/31
6,32,L6/71,L6/103
6,32,L6/103,L6/100
6,32,L6/100,L6/96
6,32,L6/96,L6/97
6,32,L6/97,L6/105
6,32,L6/105,L6/104
6,32,L6/104,L6/107
6,32,L6/107,L6/111
6,32,L6/111,L6/109
6,32,L6/109,L6/10
6,32,L6/10,L5/5
6,32,L5/5,L5/7
6,32,L5/7,L6/15
6,32,L6/15,L6/13
6,32,L6/13,L6/26
6,32,L6/26,L6/24
6,32,L6/24,L6/25
6,32,L6/25,L6/52
6,32,L6/52,L6/55
6,32,L6/55,L6/48
6,32,L6/48,L6/49
6,32,L6/49,L6/32
6,33,L6/71,L6/103
6,33,L6/103,L6/100
6,33,L6/100,L6/96
6,33,L6/96,L6/97
6,33,L6/97,L6/105
6,33,L6/105,L6/104
6,33,L6/104,L6/107
6,33,L6/107,L6/111
6,33,L6/111,L6/109
6,33,L6/109,L6/10
6,33,L6/10,L5/5
6,33,L5/5,L5/7
6,33,L5/7,L6/15
6,33,L6/15,L6/13
6,33,L6/13,L6/26
6,33,L6/26,L6/24
6,33,L6/24,L6/25
6,33,L6/25,L6/52
6,33,L6/52,L6/55
6,33,L6/55,L6/48
6,33,L6/48,L6/49
6,33,L6/49,L6/33
6,34,L6/71,L6/103
6,34,L6/103,L6/100
6,34,L6/100,L6/96
6,34,L6/96,L6/97
6,34,L6/97,L6/105
6,34,L6/105,L6/104
6,34,L6/104,L6/107
6,34,L6/107,L6/111
6,34,L6/111,L6/109
6,34,L6/109,L6/10
6,34,L6/10,L5/5
6,34,L5/5,L5/7
6,34,L5/7,L6/15
6,34,L6/15,L6/13
6,34,L6/13,L6/26
6,34,L6/26,L6/24
6,34,L6/24,L6/25
6,34,L6/25,L6/52
6,34,L6/52,L6/55
6,34,L6/55,L6/48
6,34,L6/48,L6/49
6,34,L6/49,L6/32
6,34,L6/32,L6/34
6,35,L6/71,L6/103
6,35,L6/103,L6/100
6,35,L6/100,L6/96
6,35,L6/96,L6/97
6,35,L6/97,L6/105
6,35,L6/105,L6/104
6,35,L6/104,L6/107
6,35,L6/107,L6/111
6,35,L6/111,L6/109
6,35,L6/109,L6/10
6,35,L6/10,L5/5
6,35,L5/5,L5/7
6,35,L5/7,L6/15
6,35,L6/15,L6/13
6,35,L6/13,L6/26
6,35,L6/26,L6/24
6,35,L6/24,L6/25
6,35,L6/25,L6/52
6,35,L6/52,L6/55
6,35,L6/55,L6/48
6,35,L6/48,L6/49
6,35,L6/49,L6/32
6,35,L6/32,L6/35
6,36,L6/71,L6/103
6,36,L6/103,L6/100
6,36,L6/100,L6/96
6,36,L6/96,L6/97
6,36,L6/97,L6/105
6,36,L6/105,L6/104
6,36,L6/104,L6/107
6,36,L6/107,L6/111
6,36,L6/111,L6/109
6,36,L6/109,L6/10
6,36,L6/10,L5/5
6,36,L5/5,L5/7
6,36,L5/7,L6/15
6,36,L6/15,L6/13
6,36,L6/13,L6/26
6,36,L6/26,L6/24
6,36,L6/24,L6/25
6,36,L6/25,L6/52
6,36,L6/52,L6/55
6,36,L6/55,L6/48
6,36,L6/48,L6/49
6,36,L6/49,L6/33
6,36,L6/33,L6/37
6,36,L6/37,L6/36
6,37,L6/71,L6/103
6,37,L6/103,L6/100
6,37,L6/100,L6/96
6,37,L6/96,L6/97
6,37,L6/97,L6/105
6,37,L6/105,L6/104
6,37,L6/104,L6/107
6,37,L6/107,L6/111
6,37,L6/111,L6/109
6,37,L6/109,L6/10
6,37,L6/10,L5/5
6,37,L5/5,L5/7
6,37,L5/7,L6/15
6,37,L6/15,L6/13
6,37,L6/13,L6/26
6,37,L6/26,L6/24
6,37,L6/24,L6/25
6,37,L6/25,L6/52
6,37,L6/52,L6/55
6,37,L6/55,L6/48
6,37,L6/48,L6/49
6,37,L6/49,L6/33
6,37,L6/33,L6/37
6,38,L6/71,L6/103
6,38,L6/103,L6/100
6,38,L6/100,L6/96
6,38,L6/96,L6/97
6,38,L6/97,L6/105
6,38,L6/105,L6/104
6,38,L6/104,L6/107
6,38,L6/107,L6/111
6,38,L6/111,L6/109
6,38,L6/109,L6/10
6,38,L6/10,L5/5
6,38,L5/5,L5/7
6,38,L5/7,L6/15
6,38,L6/15,L6/13
6,38,L6/13,L6/26
6,38,L6/26,L6/24
6,38,L6/24,L6/25
6,38,L6/25,L6/52
6,38,L6/52,L6/55
6,38,L6/55,L6/48
6,38,L6/48,L6/49
6,38,L6/49,L6/33
6,38,L6/33,L6/37
6,38,L6/37,L6/38
6,39,L6/71,L6/103
6,39,L6/103,L6/100
6,39,L6/100,L6/96
6,39,L6/96,L6/97
6,39,L6/97,L6/105
6,39,L6/105,L6/104
6,39,L6/104,L6/107
6,39,L6/107,L6/111
6,39,L6/111,L6/109
6,39,L6/109,L6/10
6,39,L6/10,L5/5
6,39,L5/5,L5/7
6,39,L5/7,L6/15
6,39,L6/15,L6/13
6,39,L6/13,L6/26
6,39,L6/26,L6/24
6,39,L6/24,L6/25
6,39,L6/25,L6/52
6,39,L6/52,L6/55
6,39,L6/55,L6/48
6,39,L6/48,L6/49
6,39,L6/49,L6/33
6,39,L6/33,L6/37
6,39,L6/37,L6/39
6,40,L6/71,L6/103
6,40,L6/103,L6/100
6,40,L6/100,L6/96
6,40,L6/96,L6/97
6,40,L6/97,L6/105
6,40,L6/105,L6/104
6,40,L6/104,L6/107
6,40,L6/107,L6/111
6,40,L6/111,L6/109
6,40,L6/109,L6/10
6,40,L6/10,L5/5
6,40,L5/5,L5/7
6,40,L5/7,L6/15
6,40,L6/15,L6/13
6,40,L6/13,L6/26
6,40,L6/26,L6/24
6,40,L6/24,L6/25
6,40,L6/25,L6/52
6,40,L6/52,L6/55
6,40,L6/55,L6/48
6,40,L6/48,L6/49
6,40,L6/49,L6/33
6,40,L6/33,L5/16
6,40,L5/16,L4/8
6,40,L4/8,L4/10
6,40,L4/10,L5/20
6,40,L5/20,L6/40
6,41,L6/71,L6/103
6,41,L6/103,L6/100
6,41,L6/100,L6/96
6,41,L6/96,L6/97
6,41,L6/97,L6/105
6,41,L6/105,L6/104
6,41,L6/104,L6/107
6,41,L6/107,L6/111
6,41,L6/111,L6/109
6,41,L6/109,L6/10
6,41,L6/10,L5/5
6,41,L5/5,L5/7
6,41,L5/7,L6/15
6,41,L6/15,L6/13
6,41,L6/13,L6/26
6,41,L6/26,L6/24
6,41,L6/24,L6/25
6,41,L6/25,L6/52
6,41,L6/52,L6/55
6,41,L6/55,L6/48
6,41,L6/48,L6/49
6,41,L6/49,L6/33
6,41,L6/33,L5/16
6,41,L5/16,L4/8
6,41,L4/8,L4/10
6,41,L4/10,L5/20
6,41,L5/20,L6/41
6,42,L6/71,L6/103
6,42,L6/103,L6/100
6,42,L6/100,L6/96
6,42,L6/96,L6/97
6,42,L6/97,L6/105
6,42,L6/105,L6/104
6,42,L6/104,L6/107
6,42,L6/107,L6/111
6,42,L6/111,L6/109
6,42,L6/109,L6/10
6,42,L6/10,L5/5
6,42,L5/5,L5/7
6,42,L5/7,L6/15
6,42,L6/15,L6/13
6,42,L6/13,L6/26
6,42,L6/26,L6/24
6,42,L6/24,L6/25
6,42,L6/25,L6/52
6,42,L6/52,L6/55
6,42,L6/55,L6/48
6,42,L6/48,L6/49
6,42,L6/49,L6/33
6,42,L6/33,L5/16
6,42,L5/16,L4/8
6,42,L4/8,L4/10
6,42,L4/10,L5/21
6,42,L5/21,L6/42
6,43,L6/71,L6/103
6,43,L6/103,L6/100
6,43,L6/100,L6/96
6,43,L6/96,L6/97
6,43,L6/97,L6/105
6,43,L6/105,L6/104
6,43,L6/104,L6/107
6,43,L6/107,L6/111
6,43,L6/111,L6/109
6,43,L6/109,L6/10
6,43,L6/10,L5/5
6,43,L5/5,L5/7
6,43,L5/7,L6/15
6,43,L6/15,L6/13
6,43,L6/13,L6/26
6,43,L6/26,L6/24
6,43,L6/24,L6/25
6,43,L6/25,L6/52
6,43,L6/52,L6/55
6,43,L6/55,L6/48
6,43,L6/48,L6/49
6,43,L6/49,L6/33
6,43,L6/33,L5/16
6,43,L5/16,L4/8
6,43,L4/8,L4/10
6,43,L4/10,L5/21
6,43,L5/21,L6/43
6,44,L6/71,L6/103
6,44,L6/103,L6/100
6,44,L6/100,L6/96
6,44,L6/96,L6/97
6,44,L6/97,L6/105
6,44,L6/105,L6/104
6,44,L6/104,L6/107
6,44,L6/107,L6/111
6,44,L6/111,L6/109
6,44,L6/109,L6/10
6,44,L6/10,L5/5
6,44,L5/5,L5/7
6,44,L5/7,L6/15
6,44,L6/15,L6/13
6,44,L6/13,L6/26
6,44,L6/26,L6/24
6,44,L6/24,L6/25
6,44,L6/25,L6/52
6,44,L6/52,L6/55
6,44,L6/55,L6/48
6,44,L6/48,L6/49
6,44,L6/49,L6/33
6,44,L6/33,L5/16
6,44,L5/16,L4/8
6,44,L4/8,L4/10
6,44,L4/10,L5/20
6,44,L5/20,L6/40
6,44,L6/40,L6/47
6,44,L6/47,L6/44
6,45,L6/71,L6/103
6,45,L6/103,L6/100
6,45,L6/100,L6/96
6,45,L6/96,L6/97
6,45,L6/97,L6/105
6,45,L6/105,L6/104
6,45,L6/104,L6/107
6,45,L6/107,L6/111
6,45,L6/111,L6/109
6,45,L6/109,L6/10
6,45,L6/10,L5/5
6,45,L5/5,L5/7
6,45,L5/7,L6/15
6,45,L6/15,L6/13
6,45,L6/13,L6/26
6,45,L6/26,L6/24
6,45,L6/24,L6/25
6,45,L6/25,L6/52
6,45,L6/52,L6/55
6,45,L6/55,L6/48
6,45,L6/48,L6/49
6,45,L6/49,L6/33
6,45,L6/33,L5/16
6,45,L5/16,L4/8
6,45,L4/8,L4/10
6,45,L4/10,L5/20
6,45,L5/20,L6/40
6,45,L6/40,L6/47
6,45,L6/47,L6/45
6,46,L6/71,L6/103
6,46,L6/103,L6/100
6,46,L6/100,L6/96
6,46,L6/96,L6/97
6,46,L6/97,L6/105
6,46,L6/105,L6/104
6,46,L6/104,L6/107
6,46,L6/107,L6/111
6,46,L6/111,L6/109
6,46,L6/109,L6/10
6,46,L6/10,L5/5
6,46,L5/5,L5/7
6,46,L5/7,L6/15
6,46,L6/15,L6/13
6,46,L6/13,L6/26
6,46,L6/26,L6/24
6,46,L6/24,L6/25
6,46,L6/25,L6/52
6,46,L6/52,L6/55
6,46,L6/55,L6/48
6,46,L6/48,L6/49
6,46,L6/49,L6/33
6,46,L6/33,L5/16
6,46,L5/16,L4/8
6,46,L4/8,L4/10
6,46,L4/10,L5/20
6,46,L5/20,L6/40
6,46,L6/40,L6/47
6,46,L6/47,L6/46
6,47,L6/71,L6/103
6,47,L6/103,L6/100
6,47,L6/100,L6/96
6,47,L6/96,L6/97
6,47,L6/97,L6/105
6,47,L6/105,L6/104
6,47,L6/104,L6/107
6,47,L6/107,L6/111
6,47,L6/111,L6/109
6,47,L6/109,L6/10
6,47,L6/10,L5/5
6,47,L5/5,L5/7
6,47,L5/7,L6/15
6,47,L6/15,L6/13
6,47,L6/13,L6/26
6,47,L6/26,L6/24
6,47,L6/24,L6/25
6,47,L6/25,L6/52
6,47,L6/52,L6/55
6,47,L6/55,L6/48
6,47,L6/48,L6/49
6,47,L6/49,L6/33
6,47,L6/33,L5/16
6,47,L5/16,L4/8
6,47,L4/8,L4/10
6,47,L4/10,L5/20
6,47,L5/20,L6/40
6,47,L6/40,L6/47
6,48,L6/71,L6/103
6,48,L6/103,L6/100
6,48,L6/100,L6/96
6,48,L6/96,L6/97
6,48,L6/97,L6/105
6,48,L6/105,L6/104
6,48,L6/104,L6/107
6,48,L6/107,L6/111
6,48,L6/111,L6/109
6,48,L6/109,L6/10
6,48,L6/10,L5/5
6,48,L5/5,L5/7
6,48,L5/7,L6/15
6,48,L6/15,L6/13
6,48,L6/13,L6/26
6,48,L6/26,L6/24
6,48,L6/24,L6/25
6,48,L6/25,L6/52
6,48,L6/52,L6/55
6,48,L6/55,L6/48
6,49,L6/71,L6/103
6,49,L6/103,L6/100
6,49,L6/100,L6/96
6,49,L6/96,L6/97
6,49,L6/97,L6/105
6,49,L6/105,L6/104
6,49,L6/104,L6/107
6,49,L6/107,L6/111
6,49,L6/111,L6/109
6,49,L6/109,L6/10
6,49,L6/10,L5/5
6,49,L5/5,L5/7
6,49,L5/7,L6/15
6,49,L6/15,L6/13
6,49,L6/13,L6/26
6,49,L6/26,L6/24
6,49,L6/24,L6/25
6,49,L6/25,L6/52
6,49,L6/52,L6/55
6,49,L6/55,L6/48
6,49,L6/48,L6/49
6,50,L6/71,L6/103
6,50,L6/103,L6/100
6,50,L6/100,L6/96
6,50,L6/96,L6/97
6,50,L6/97,L6/105
6,50,L6/105,L6/104
6,50,L6/104,L6/107
6,50,L6/107,L6/111
6,50,L6/111,L6/109
6,50,L6/109,L6/10
6,50,L6/10,L5/5
6,50,L5/5,L5/7
6,50,L5/7,L6/15
6,50,L6/15,L6/13
6,50,L6/13,L6/26
6,50,L6/26,L6/24
6,50,L6/24,L6/25
6,50,L6/25,L6/52
6,50,L6/52,L6/55
6,50,L6/55,L6/50
6,51,L6/71,L6/103
6,51,L6/103,L6/100
6,51,L6/100,L6/96
6,51,L6/96,L6/97
6,51,L6/97,L6/105
6,51,L6/105,L6/104
6,51,L6/104,L6/107
6,51,L6/107,L6/111
6,51,L6/111,L6/109
6,51,L6/109,L6/10
6,51,L6/10,L5/5
6,51,L5/5,L5/7
6,51,L5/7,L6/15
6,51,L6/15,L6/13
6,51,L6/13,L6/26
6,51,L6/26,L6/24
6,51,L6/24,L6/25
6,51,L6/25,L6/52
6,51,L6/52,L6/55
6,51,L6/55,L6/50
6,51,L6/50,L6/51
6,52,L6/71,L6/103
6,52,L6/103,L6/100
6,52,L6/100,L6/96
6,52,L6/96,L6/97
6,52,L6/97,L6/105
6,52,L6/105,L6/104
6,52,L6/104,L6/107
6,52,L6/107,L6/111
6,52,L6/111,L6/109
6,52,L6/109,L6/10
6,52,L6/10,L5/5
6,52,L5/5,L5/7
6,52,L5/7,L6/15
6,52,L6/15,L6/13
6,52,L6/13,L6/26
6,52,L6/26,L6/24
6,52,L6/24,L6/25
6,52,L6/25,L6/52
6,53,L6/71,L6/103
6,53,L6/103,L6/100
6,53,L6/100,L6/96
6,53,L6/96,L6/97
6,53,L6/97,L6/105
6,53,L6/105,L6/104
6,53,L6/104,L6/107
6,53,L6/107,L6/111
6,53,L6/111,L6/109
6,53,L6/109,L6/10
6,53,L6/10,L5/5
6,53,L5/5,L5/7
6,53,L5/7,L6/15
6,53,L6/15,L6/13
6,53,L6/13,L6/26
6,53,L6/26,L6/24
6,53,L6/24,L6/23
6,53,L6/23,L6/53
6,54,L6/71,L6/103
6,54,L6/103,L6/100
6,54,L6/100,L6/96
6,54,L6/96,L6/97
6,54,L6/97,L6/105
6,54,L6/105,L6/104
6,54,L6/104,L6/107
6,54,L6/107,L6/111
6,54,L6/111,L6/109
6,54,L6/109,L6/10
6,54,L6/10,L5/5
6,54,L5/5,L5/7
6,54,L5/7,L6/15
6,54,L6/15,L6/13
6,54,L6/13,L6/26
6,54,L6/26,L6/24
6,54,L6/24,L6/25
6,54,L6/25,L6/52
6,54,L6/52,L6/55
6,54,L6/55,L6/54
6,55,L6/71,L6/103
6,55,L6/103,L6/100
6,55,L6/100,L6/96
6,55,L6/96,L6/97
6,55,L6/97,L6/105
6,55,L6/105,L6/104
6,55,L6/104,L6/107
6,55,L6/107,L6/111
6,55,L6/111,L6/109
6,55,L6/109,L6/10
6,55,L6/10,L5/5
6,55,L5/5,L5/7
6,55,L5/7,L6/15
6,55,L6/15,L6/13
6,55,L6/13,L6/26
6,55,L6/26,L6/24
6,55,L6/24,L6/25
6,55,L6/25,L6/52
6,55,L6/52,L6/55
6,56,L6/71,L5/35
6,56,L5/35,L5/28
6,56,L5/28,L6/56
6,57,L6/71,L5/35
6,57,L5/35,L5/28
6,57,L5/28,L6/57
6,58,L6/71,L5/35
6,58,L5/35,L5/28
6,58,L5/28,L6/57
6,58,L6/57,L6/58
6,59,L6/71,L5/35
6,59,L5/35,L5/28
6,59,L5/28,L6/57
6,59,L6/57,L6/59
6,60,L6/71,L5/35
6,60,L5/35,L5/28
6,60,L5/28,L6/57
6,60,L6/57,L6/59
6,60,L6/59,L6/60
6,61,L6/71,L5/35
6,61,L5/35,L5/28
6,61,L5/28,L6/57
6,61,L6/57,L6/59
6,61,L6/59,L6/61
6,62,L6/71,L5/35
6,62,L5/35,L5/28
6,62,L5/28,L6/56
6,62,L6/56,L6/63
6,62,L6/63,L6/62
6,63,L6/71,L5/35
6,63,L5/35,L5/28
6,63,L5/28,L6/56
6,63,L6/56,L6/63
6,64,L6/71,L6/68
6,64,L6/68,L6/102
6,64,L6/102,L6/64
6,65,L6/71,L6/68
6,65,L6/68,L6/102
6,65,L6/102,L6/64
6,65,L6/64,L6/65
6,66,L6/71,L6/68
6,66,L6/68,L6/102
6,66,L6/102,L6/64
6,66,L6/64,L6/66
6,67,L6/71,L6/68
6,67,L6/68,L6/102
6,67,L6/102,L6/64
6,67,L6/64,L6/67
6,68,L6/71,L6/68
6,69,L6/71,L6/69
6,70,L6/71,L6/70
6,72,L6/71,L6/103
6,72,L6/103,L6/100
6,72,L6/100,L6/96
6,72,L6/96,L6/97
6,72,L6/97,L6/118
6,72,L6/118,L6/117
6,72,L6/117,L6/116
6,72,L6/116,L6/121
6,72,L6/121,L6/123
6,72,L6/123,L6/78
6,72,L6/78,L6/76
6,72,L6/76,L6/73
6,72,L6/73,L6/72
6,73,L6/71,L6/103
6,73,L6/103,L6/100
6,73,L6/100,L6/96
6,73,L6/96,L6/97
6,73,L6/97,L6/118
6,73,L6/118,L6/117
6,73,L6/117,L6/116
6,73,L6/116,L6/121
6,73,L6/121,L6/123
6,73,L6/123,L6/78
6,73,L6/78,L6/76
6,73,L6/76,L6/73
6,74,L6/71,L6/103
6,74,L6/103,L6/100
6,74,L6/100,L6/96
6,74,L6/96,L6/97
6,74,L6/97,L6/118
6,74,L6/118,L6/117
6,74,L6/117,L6/116
6,74,L6/116,L6/121
6,74,L6/121,L6/123
6,74,L6/123,L6/78
6,74,L6/78,L6/76
6,74,L6/76,L6/75
6,74,L6/75,L6/74
6,75,L6/71,L6/103
6,75,L6/103,L6/100
6,75,L6/100,L6/96
6,75,L6/96,L6/97
6,75,L6/97,L6/118
6,75,L6/118,L6/117
6,75,L6/117,L6/116
6,75,L6/116,L6/121
6,75,L6/121,L6/123
6,75,L6/123,L6/78
6,75,L6/78,L6/76
6,75,L6/76,L6/75
6,76,L6/71,L6/103
6,76,L6/103,L6/100
6,76,L6/100,L6/96
6,76,L6/96,L6/97
6,76,L6/97,L6/118
6,76,L6/118,L6/117
6,76,L6/117,L6/116
6,76,L6/116,L6/121
6,76,L6/121,L6/123
6,76,L6/123,L6/78
6,76,L6/78,L6/76
6,77,L6/71,L6/103
6,77,L6/103,L6/100
6,77,L6/100,L6/96
6,77,L6/96,L6/97
6,77,L6/97,L6/118
6,77,L6/118,L6/117
6,77,L6/117,L6/116
6,77,L6/116,L6/121
6,77,L6/121,L6/123
6,77,L6/123,L6/78
6,77,L6/78,L6/76
6,77,L6/76,L6/77
6,78,L6/71,L6/103
6,78,L6/103,L6/100
6,78,L6/100,L6/96
6,78,L6/96,L6/97
6,78,L6/97,L6/118
6,78,L6/118,L6/117
6,78,L6/117,L6/116
6,78,L6/116,L6/121
6,78,L6/121,L6/123
6,78,L6/123,L6/78
6,79,L6/71,L6/103
6,79,L6/103,L6/100
6,79,L6/100,L6/96
6,79,L6/96,L6/97
6,79,L6/97,L6/118
6,79,L6/118,L6/117
6,79,L6/117,L6/116
6,79,L6/116,L6/121
6,79,L6/121,L6/123
6,79,L6/123,L6/78
6,79,L6/78,L6/79
6,80,L6/71,L6/103
6,80,L6/103,L6/100
6,80,L6/100,L6/96
6,80,L6/96,L6/97
6,80,L6/97,L6/105
6,80,L6/105,L6/104
6,80,L6/104,L6/107
6,80,L6/107,L6/111
6,80,L6/111,L6/109
6,80,L6/109,L6/10
6,80,L6/10,L5/5
6,80,L5/5,L5/7
6,80,L5/7,L6/15
6,80,L6/15,L6/13
6,80,L6/13,L6/26
6,80,L6/26,L6/24
6,80,L6/24,L6/25
6,80,L6/25,L6/52
6,80,L6/52,L6/55
6,80,L6/55,L6/48
6,80,L6/48,L6/49
6,80,L6/49,L6/33
6,80,L6/33,L5/16
6,80,L5/16,L4/8
6,80,L4/8,L4/10
6,80,L4/10,L5/20
6,80,L5/20,L6/40
6,80,L6/40,L6/47
6,80,L6/47,L6/45
6,80,L6/45,L5/22
6,80,L5/22,L5/40
6,80,L5/40,L6/80
6,81,L6/71,L6/103
6,81,L6/103,L6/100
6,81,L6/100,L6/96
6,81,L6/96,L6/97
6,81,L6/97,L6/105
6,81,L6/105,L6/104
6,81,L6/104,L6/107
6,81,L6/107,L6/111
6,81,L6/111,L6/109
6,81,L6/109,L6/10
6,81,L6/10,L5/5
6,81,L5/5,L5/7
6,81,L5/7,L6/15
6,81,L6/15,L6/13
6,81,L6/13,L6/26
6,81,L6/26,L6/24
6,81,L6/24,L6/25
6,81,L6/25,L6/52
6,81,L6/52,L6/55
6,81,L6/55,L6/48
6,81,L6/48,L6/49
6,81,L6/49,L6/33
6,81,L6/33,L5/16
6,81,L5/16,L4/8
6,81,L4/8,L4/10
6,81,L4/10,L5/20
6,81,L5/20,L6/40
6,81,L6/40,L6/47
6,81,L6/47,L6/45
6,81,L6/45,L5/22
6,81,L5/22,L5/40
6,81,L5/40,L6/81
6,82,L6/71,L6/103
6,82,L6/103,L6/100
6,82,L6/100,L6/96
6,82,L6/96,L6/97
6,82,L6/97,L6/105
6,82,L6/105,L6/104
6,82,L6/104,L6/107
6,82,L6/107,L6/111
6,82,L6/111,L6/109
6,82,L6/109,L6/10
6,82,L6/10,L5/5
6,82,L5/5,L5/7
6,82,L5/7,L6/15
6,82,L6/15,L6/13
6,82,L6/13,L6/26
6,82,L6/26,L6/24
6,82,L6/24,L6/25
6,82,L6/25,L6/52
6,82,L6/52,L6/55
6,82,L6/55,L6/48
6,82,L6/48,L6/49
6,82,L6/49,L6/33
6,82,L6/33,L5/16
6,82,L5/16,L4/8
6,82,L4/8,L4/10
6,82,L4/10,L5/20
6,82,L5/20,L6/40
6,82,L6/40,L6/47
6,82,L6/47,L6/45
6,82,L6/45,L5/22
6,82,L5/22,L5/40
6,82,L5/40,L6/81
6,82,L6/81,L6/82
6,83,L6/71,L6/103
6,83,L6/103,L6/100
6,83,L6/100,L6/96
6,83,L6/96,L6/97
6,83,L6/97,L6/105
6,83,L6/105,L6/104
6,83,L6/104,L6/107
6,83,L6/107,L6/111
6,83,L6/111,L6/109
6,83,L6/109,L6/10
6,83,L6/10,L5/5
6,83,L5/5,L5/7
6,83,L5/7,L6/15
6,83,L6/15,L6/13
6,83,L6/13,L6/26
6,83,L6/26,L6/24
6,83,L6/24,L6/25
6,83,L6/25,L6/52
6,83,L6/52,L6/55
6,83,L6/55,L6/48
6,83,L6/48,L6/49
6,83,L6/49,L6/33
6,83,L6/33,L5/16
6,83,L5/16,L4/8
6,83,L4/8,L4/10
6,83,L4/10,L5/20
6,83,L5/20,L6/40
6,83,L6/40,L6/47
6,83,L6/47,L6/45
6,83,L6/45,L5/22
6,83,L5/22,L5/40
6,83,L5/40,L6/81
6,83,L6/81,L6/83
6,84,L6/71,L6/103
6,84,L6/103,L6/100
6,84,L6/100,L6/96
6,84,L6/96,L6/97
6,84,L6/97,L6/105
6,84,L6/105,L6/104
6,84,L6/104,L6/107
6,84,L6/107,L6/111
6,84,L6/111,L6/109
6,84,L6/109,L6/10
6,84,L6/10,L5/5
6,84,L5/5,L5/7
6,84,L5/7,L6/15
6,84,L6/15,L6/13
6,84,L6/13,L6/26
6,84,L6/26,L6/24
6,84,L6/24,L6/25
6,84,L6/25,L6/52
6,84,L6/52,L6/55
6,84,L6/55,L6/48
6,84,L6/48,L6/49
6,84,L6/49,L6/33
6,84,L6/33,L5/16
6,84,L5/16,L4/8
6,84,L4/8,L4/10
6,84,L4/10,L5/20
6,84,L5/20,L6/40
6,84,L6/40,L6/47
6,84,L6/47,L6/45
6,84,L6/45,L5/22
6,84,L5/22,L5/40
6,84,L5/40,L6/80
6,84,L6/80,L6/87
6,84,L6/87,L6/84
6,85,L6/71,L6/103
6,85,L6/103,L6/100
6,85,L6/100,L6/96
6,85,L6/96,L6/97
6,85,L6/97,L6/105
6,85,L6/105,L6/104
6,85,L6/104,L6/107
6,85,L6/107,L6/111
6,85,L6/111,L6/109
6,85,L6/109,L6/10
6,85,L6/10,L5/5
6,85,L5/5,L5/7
6,85,L5/7,L6/15
6,85,L6/15,L6/13
6,85,L6/13,L6/26
6,85,L6/26,L6/24
6,85,L6/24,L6/25
6,85,L6/25,L6/52
6,85,L6/52,L6/55
6,85,L6/55,L6/48
6,85,L6/48,L6/49
6,85,L6/49,L6/33
6,85,L6/33,L5/16
6,85,L5/16,L4/8
6,85,L4/8,L4/10
6,85,L4/10,L5/20
6,85,L5/20,L6/40
6,85,L6/40,L6/47
6,85,L6/47,L6/45
6,85,L6/45,L5/22
6,85,L5/22,L5/40
6,85,L5/40,L6/81
6,85,L6/81,L6/83
6,85,L6/83,L6/85
6,86,L6/71,L6/103
6,86,L6/103,L6/100
6,86,L6/100,L6/96
6,86,L6/96,L6/97
6,86,L6/97,L6/105
6,86,L6/105,L6/104
6,86,L6/104,L6/107
6,86,L6/107,L6/111
6,86,L6/111,L6/109
6,86,L6/109,L6/10
6,86,L6/10,L5/5
6,86,L5/5,L5/7
6,86,L5/7,L6/15
6,86,L6/15,L6/13
6,86,L6/13,L6/26
6,86,L6/26,L6/24
6,86,L6/24,L6/25
6,86,L6/25,L6/52
6,86,L6/52,L6/55
6,86,L6/55,L6/48
6,86,L6/48,L6/49
6,86,L6/49,L6/33
6,86,L6/33,L5/16
6,86,L5/16,L4/8
6,86,L4/8,L4/10
6,86,L4/10,L5/20
6,86,L5/20,L6/40
6,86,L6/40,L6/47
6,86,L6/47,L6/45
6,86,L6/45,L5/22
6,86,L5/22,L5/40
6,86,L5/40,L6/80
6,86,L6/80,L6/87
6,86,L6/87,L6/86
6,87,L6/71,L6/103
6,87,L6/103,L6/100
6,87,L6/100,L6/96
6,87,L6/96,L6/97
6,87,L6/97,L6/105
6,87,L6/105,L6/104
6,87,L6/104,L6/107
6,87,L6/107,L6/111
6,87,L6/111,L6/109
6,87,L6/109,L6/10
6,87,L6/10,L5/5
6,87,L5/5,L5/7
6,87,L5/7,L6/15
6,87,L6/15,L6/13
6,87,L6/13,L6/26
6,87,L6/26,L6/24
6,87,L6/24,L6/25
6,87,L6/25,L6/52
